"행정구역(시군구)별","성별","연령별","항목","단위","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"충청남도","여자","75 - 79세","주민등록연앙인구[명]","명","17587.5","18038.5","18533.5","18861","19766.5","21328","22322.5","23064","23903","24377","25153","26680.5","28316","29888.5","32040.5","34268","36484.5","39398.5","42501.5","42502.5","43924.5","45518.5","45703.5","45402.5","47085","48042.5","46883","45453.5","43608.5",
"충청남도","여자","80세 이상","주민등록연앙인구[명]","명","18179","","","19920","20807","21458.5","22021.5","22543","23255","24464","26028.5","27332","28402.5","29618","31157","33249","35776","38417","41102","42136.5","45741.5","49637.5","54045","58540.5","62720","66712.5","70864","74361","77693.5",
"충청남도","여자","80 - 84세","주민등록연앙인구[명]","명","","11372","11507.5","11921.5","12342.5","12628","12996","13317.5","13570","14338.5","15580","16476.5","17126.5","17806","18407.5","19340","20925","22644","24248","24956","27014","29127.5","31808.5","34589","36532.5","38032","39620","39998","39997.5",
"충청남도","여자","85세 이상","주민등록연앙인구[명]","명","","7334","7608","7998.5","8464.5","8830.5","9025.5","9225.5","9685","10125.5","10448.5","10855.5","11276","11812","12749.5","13909","14851","15773","16854","17180.5","18727.5","20510","22236.5","23951.5","26187.5","28680.5","31244","34363","37696",
"충청남도","여자","85 - 89세","주민등록연앙인구[명]","명","","","","","","","","6515","6805","7033.5","7207","7484","7737","8041","8742.5","9760.5","10483","11098.5","11815.5","11871","12796.5","14039.5","15304.5","16534","18177.5","19916.5","21593","23757.5","26078",
"충청남도","여자","90 - 94세","주민등록연앙인구[명]","명","","","","","","","","2136","2276","2462.5","2593.5","2673","2785.5","2953","3137.5","3253","3433","3670.5","3934.5","4212.5","4778.5","5183.5","5529.5","5895","6266","6790","7538.5","8367.5","9219.5",
"충청남도","여자","95 - 99세","주민등록연앙인구[명]","명","","","","","","","","426.5","455.5","482.5","513","566.5","617","682.5","740","772","805","865.5","952","938","988.5","1109","1206","1307.5","1509.5","1730.5","1847.5","1934.5","2068",
"충청남도","여자","100세 이상","주민등록연앙인구[명]","명","","","","","","","","148","148.5","147","135","132","136.5","135.5","129.5","123.5","130","138.5","152","159","164","178","196.5","215","234.5","243.5","265","303.5","330.5",
"전라북도","계","계","주민등록연앙인구[명]","명","2021736","2009458.5","2004750.5","2005473.5","2002975.5","2005428","2009378.5","2004381","2002854.5","1980150","1954138","1930586","1896038.5","1876850","1865321","1859024.5","1855140","1854957","1858301.5","1860938.5","1860620.5","1860008","1858351.5","1854771.5","1847460.5","1833762","1816000.5","1799898.5","1786321.5",
"전라북도","계","0 - 4세","주민등록연앙인구[명]","명","122545.5","125857.5","130525","134714","135939.5","135379.5","133883.5","131226.5","128617.5","121025.5","113122.5","105679","94712","86983","83514","81904.5","80198.5","79852","80717.5","80945.5","80029.5","79005","77455.5","74744","70466.5","65425.5","60271.5","54511","48866",
"전라북도","계","5 - 9세","주민등록연앙인구[명]","명","139126.5","131375","127559.5","126800.5","128489","131673.5","135777","139699","143008.5","141269","138606.5","134749","128148","123308.5","117056.5","109952.5","103065.5","95944.5","89352","86125.5","84808.5","83398.5","83073.5","83810.5","83582.5","81938.5","80229.5","78343.5","75287.5",
"전라북도","계","10 - 14세","주민등록연앙인구[명]","명","197013.5","188007","175958.5","163828","151171","140447.5","134111","130210","129354.5","129640.5","131233.5","133276.5","134107.5","135221.5","134591.5","132765","129791","126487.5","122631.5","116976.5","110445","104159.5","97102.5","90386","87007","85351","83465.5","82816","83363.5",
"전라북도","계","15 - 19세","주민등록연앙인구[명]","명","227302.5","214154.5","205946.5","201324","196757","192201","184669","173192.5","161644","148520.5","137025","129678","124194.5","122255.5","123348.5","125420.5","127883","130844.5","132924.5","132708.5","131229.5","128797.5","125747.5","122063","116539.5","109818.5","102981","95730","89035",
"전라북도","계","20 - 24세","주민등록연앙인구[명]","명","227929","225027","220639.5","211201.5","202327.5","194999.5","186861.5","181169","179119.5","174769","169166.5","161105","149120","137932.5","127618.5","119709.5","115153.5","112728","112751","114830.5","117111","119852.5","122713","124212.5","123770.5","121788.5","117895","113711","109584.5",
"전라북도","계","25 - 29세","주민등록연앙인구[명]","명","155197","160012","163768.5","168719.5","172255.5","174218","176026.5","173203","165909.5","156958","147109","138209","132840.5","130897.5","129789","129006","126150","120726.5","114538","107501.5","100968","96838.5","94544.5","93957.5","95051","96148","97010.5","98201.5","98803",
"전라북도","계","30 - 34세","주민등록연앙인구[명]","명","156431","154275.5","150704.5","147876","146551","149738","154857","156920.5","159176.5","159126","156113.5","152856.5","147451.5","140191","133666.5","127875.5","122530","120763.5","121525.5","121897.5","121237","117996","112019.5","105375","97975","91048","86364.5","83559","82825.5",
"전라북도","계","35 - 39세","주민등록연앙인구[명]","명","135165","140995","147075.5","154044","158336.5","159600","158870.5","154970.5","150680","147189","147468.5","149281","148527","149414.5","150438.5","149421.5","148225.5","145800","140369","134983.5","129551.5","124264","122105.5","121975.5","121194.5","119327","115098","108537","101654",
"전라북도","계","40 - 44세","주민등록연앙인구[명]","명","110990.5","111810","115648.5","121289","127295","134051.5","140997.5","147417","154132.5","157404","157092.5","154512.5","148922.5","143861.5","141154.5","142681.5","146056","147854.5","150399.5","152666","152305","151272","148646","142709","136782.5","130619.5","124148","121063","120383",
"전라북도","계","45 - 49세","주민등록연앙인구[명]","명","98809.5","101627","106652","110071","109423.5","108444","109874","114175.5","120083","125552","131384","137216.5","142395","148293.5","152097","152957.5","151678","147928","144023","142178.5","144228.5","147959","149785.5","152010","153964.5","153052","151194.5","147982","141765.5",
"전라북도","계","50 - 54세","주민등록연앙인구[명]","명","113468","108646.5","103965.5","100589","96654","95603.5","98945.5","104198","107826","107209","105926.5","106887","110648.5","115885.5","121464","127801.5","134386","140964.5","147917.5","152530","153875","153066.5","149574","145561.5","143386.5","144940","148072","149642.5","151713.5",
"전라북도","계","55 - 59세","주민등록연앙인구[명]","명","102391.5","103532","102540","101666","105854","108026","104008.5","99946","97041","93324.5","92283","95296","100033.5","103349.5","103084.5","102326.5","103805.5","108370","114385.5","120781.5","127790","134849","141772.5","148824","153366","154562","153191.5","149235.5","145221.5",
"전라북도","계","60 - 64세","주민등록연앙인구[명]","명","78584.5","81858","86404.5","90884","93622","95393.5","97040.5","96499.5","96022","100199","102098.5","98127.5","94246","91381","88147.5","87751","91261","96689","100703","101229","101136.5","103225.5","108246.5","114446.5","120853","127666","134438.5","141175","148158.5",
"전라북도","계","65 - 69세","주민등록연앙인구[명]","명","59170.5","61245","64477.5","67229","68957.5","71017.5","74355","78747","83090","85782.5","87413.5","88903","88426","88136.5","92446.5","94822","91911","89177.5","87217","84923","85247.5","89110.5","94665","98639.5","99171.5","99138","101269","106220.5","112335.5",
"전라북도","계","70 - 74세","주민등록연앙인구[명]","명","45163.5","46922","46757.5","47187","48625.5","50157","52234","55129.5","57852","59786.5","61809.5","64860.5","68867","72684.5","75405","77569.5","79699","80245.5","80901.5","85764","88623","86348.5","84113","82607.5","80869.5","81417.5","85101","90540.5","94562.5",
"전라북도","계","75 - 79세","주민등록연앙인구[명]","명","27591.5","28485","29757.5","30631.5","32079.5","34773.5","36246","36075","36449","37780.5","39265","41271.5","44020","46503","48459","50774","54042","58161.5","62159.5","65256.5","67807.5","70312","71240.5","72070.5","76749.5","79611.5","77808","76048.5","74981.5",
"전라북도","계","80세 이상","주민등록연앙인구[명]","명","24856.5","","","27419.5","28637.5","29704.5","30621.5","31602.5","32849","34614.5","37020.5","38677.5","39379","40551","43040","46286","49304.5","52420","55786","59641","64227.5","69553.5","75547","81379","86731","91910.5","97462.5","102582","107781",
"전라북도","계","80 - 84세","주민등록연앙인구[명]","명","","15823.5","16231.5","16993.5","17712.5","18265","18853.5","19608","20362","21560","23486","24556.5","24551","24982.5","26293.5","27828.5","29740","32333.5","34824","36943.5","39251","42289.5","46004.5","49536.5","52312","54605.5","56858.5","58063.5","59269.5",
"전라북도","계","85세 이상","주민등록연앙인구[명]","명","","9806","10138.5","10426","10925","11439.5","11768","11994.5","12487","13054.5","13534.5","14121","14828","15568.5","16746.5","18457.5","19564.5","20086.5","20962","22697.5","24976.5","27264","29542.5","31842.5","34419","37305","40604","44518.5","48511.5",
"전라북도","계","85 - 89세","주민등록연앙인구[명]","명","","","","","","","","8497","8896.5","9326","9631.5","10069","10626.5","11110","11995","13424","14220.5","14359","14817.5","15937.5","17327.5","19007.5","21041","22940.5","24621.5","26409.5","28661.5","31440.5","34135.5",
"전라북도","계","90 - 94세","주민등록연앙인구[명]","명","","","","","","","","2753.5","2822","2939.5","3097.5","3213.5","3327.5","3542","3752.5","3965","4247.5","4587","4924","5448","6229","6708","6820","7072","7727","8551","9486","10578.5","11741.5",
"전라북도","계","95 - 99세","주민등록연앙인구[명]","명","","","","","","","","558","579","603","635.5","686","735.5","773","836.5","895.5","918","957","1034","1115.5","1205.5","1321","1449","1578","1797.5","2052.5","2139","2157.5","2266.5",
"전라북도","계","100세 이상","주민등록연앙인구[명]","명","","","","","","","","186","189.5","186","170","152.5","138.5","143.5","162.5","173","178.5","183.5","186.5","196.5","214.5","227.5","232.5","252","273","292","317.5","342","368",
"전라북도","남자","계","주민등록연앙인구[명]","명","1003549.5","997833.5","995762","996641","995549","997387.5","999852","996896.5","994834","983715","971009","959493","943721.5","934598","928908.5","926068.5","924625","924633","926249","927418.5","926952","926184.5","924846","922758.5","918970","912050.5","903021.5","895002","888453",
"전라북도","남자","0 - 4세","주민등록연앙인구[명]","명","63902.5","65772.5","68258.5","70445.5","71069","70674","69700","68168.5","66758.5","62829.5","58654","54658","48996","45109.5","43300","42402.5","41567.5","41378.5","41700.5","41771.5","41273.5","40689","39863","38482","36262.5","33584.5","30849.5","27843.5","24966.5",
"전라북도","남자","5 - 9세","주민등록연앙인구[명]","명","71224.5","67312.5","65607","65557","66639","68532","70882.5","73024","74728","73820","72330","70187","66604.5","63884.5","60642.5","57018.5","53373.5","49655.5","46335","44614.5","43890","43208","42942.5","43181.5","43039.5","42177.5","41255.5","40291","38755",
"전라북도","남자","10 - 14세","주민등록연앙인구[명]","명","100225.5","95791.5","89718.5","83604","77228.5","71727","68522.5","66816","66727.5","67111.5","68235.5","69513","70009","70555.5","70240","69203.5","67540","65705.5","63500","60549","57182.5","53850.5","50252","46903","45100","44166","43216","42803.5","42951",
"전라북도","남자","15 - 19세","주민등록연앙인구[명]","명","115053","108583.5","104530.5","102221.5","100074","98114","94367","88471.5","82610","76048","70330","66767","64221.5","63416","64132","65515","67017","68594.5","69637","69492.5","68605.5","67174","65436.5","63369.5","60527.5","57059","53409.5","49672.5","46304",
"전라북도","남자","20 - 24세","주민등록연앙인구[명]","명","123791.5","121932","119131.5","113749.5","108391.5","104113","99681","96240.5","94806","92721","90426.5","86475.5","80191.5","74345.5","68655.5","64091.5","61470","60181","60288","61447","62842.5","64403.5","65808.5","66563","66394","65375.5","63394.5","61245","59019",
"전라북도","남자","25 - 29세","주민등록연앙인구[명]","명","82875","85621","87823.5","90536","92515","93787.5","94823","93103.5","88621","83164","77420","72814","70365","69424.5","69073","68875.5","67410","64600","61256.5","57349.5","53681.5","51368.5","50268.5","50129","50760.5","51502.5","52142.5","53026","53623",
"전라북도","남자","30 - 34세","주민등록연앙인구[명]","명","79408","78760","77498","76740.5","76369","78104.5","80892","81897","82633.5","82737.5","81152","79229","76678","72778.5","69024.5","65996.5","63538.5","62742","63246","63591","63343","61618","58370","54732.5","50724","47013.5","44622.5","43423.5","43337",
"전라북도","남자","35 - 39세","주민등록연앙인구[명]","명","69083.5","71988.5","74941","78320","80524","81439","81518","79987.5","78110.5","76511","76447.5","77320.5","77270","77738","78289.5","77856.5","77200.5","75879","72933.5","69835","66905","64245.5","63056.5","62904","62508.5","61487.5","59115","55561.5","51906",
"전라북도","남자","40 - 44세","주민등록연앙인구[명]","명","56021","56479","58525","61575.5","64882","68498","72052.5","75167","78245","79927.5","79953.5","79024","76795","74763.5","73581.5","74290.5","76086.5","77105.5","78502","79875.5","79779","79020","77451","74116.5","70622","67202","63820.5","62095.5","61597",
"전라북도","남자","45 - 49세","주민등록연앙인구[명]","명","49086.5","50914","53584","55272.5","54837.5","54318","55111","57365.5","60371.5","63440","66610","69540.5","72226","75145","77086","77824","77681","76271.5","74861","74186.5","75165","77119","78216","79409","80544","80142.5","78904","76915","73363.5",
"전라북도","남자","50 - 54세","주민등록연앙인구[명]","명","53049.5","50713","48665.5","47575.5","46543.5","46861","48959","51746","53526.5","53219.5","52603.5","53202.5","55343.5","58169","61266.5","64687","68053","71379","74851.5","77218.5","78153.5","78200","76897.5","75426.5","74610.5","75361","77016.5","77925","78960.5",
"전라북도","남자","55 - 59세","주민등록연앙인구[명]","명","46704","47336","46924.5","46681.5","48625","49487","47588","45917.5","45079.5","44198.5","44624","46649.5","49285.5","51065.5","50993","50684","51602.5","54045","57147.5","60647","64388","67905","71309","74769.5","77112","78032.5","77802.5","76321.5","74947",
"전라북도","남자","60 - 64세","주민등록연앙인구[명]","명","33855","35318.5","37481","39686","41138","42147.5","43023","42938.5","42952","44963","45790.5","44016.5","42581.5","41889","41363","42158.5","44350","47214","49271","49533.5","49532.5","50756.5","53448","56644","60062.5","63709.5","67223.5","70598.5","74023.5",
"전라북도","남자","65 - 69세","주민등록연앙인구[명]","명","25696","26319","27124.5","27787","28263.5","29165.5","30661.5","32694","34807","36251.5","37276","38156","38147","38324","40440.5","41545.5","40329.5","39381.5","39091.5","38972","40030.5","42320","45212.5","47288.5","47617","47711","49003.5","51647","54815",
"전라북도","남자","70 - 74세","주민등록연앙인구[명]","명","17941.5","18722.5","18824.5","19014","19589.5","20255.5","20972.5","21734","22471.5","23172.5","24130","25515","27396","29225.5","30563","31750","32921","33294","33752.5","35961.5","37167","36334","35767.5","35753","35996","37192.5","39351","42159.5","44255",
"전라북도","남자","75 - 79세","주민등록연앙인구[명]","명","9600","10013.5","10586.5","10954.5","11508","12447","13079.5","13178","13381.5","13955.5","14615","15370.5","16136.5","16790.5","17474.5","18435.5","19797.5","21568.5","23314","24687.5","25902.5","27084.5","27612.5","28202","30321","31621","31129","30846","31040",
"전라북도","남자","80세 이상","주민등록연앙인구[명]","명","6032.5","","","6920.5","7352","7717","8019","8447.5","9004.5","9644.5","10411","11054.5","11475","11974","12783.5","13734","14687","15638","16561.5","17686.5","19110.5","20888.5","22934.5","24885","26768.5","28712.5","30766","32627.5","34590",
"전라북도","남자","80 - 84세","주민등록연앙인구[명]","명","","4413","4598","4908","5203","5410.5","5631","5982","6349.5","6781.5","7386","7838.5","8012.5","8268","8731","9243.5","9860.5","10575.5","11246","11908","12735","13877","15331","16763.5","17950","19003.5","20031.5","20654","21333.5",
"전라북도","남자","85세 이상","주민등록연앙인구[명]","명","","1843.5","1940","2012.5","2149","2306.5","2388","2465.5","2655","2863","3025","3216","3462.5","3706","4052.5","4490.5","4826.5","5062.5","5315.5","5778.5","6375.5","7011.5","7603.5","8121.5","8818.5","9709","10734.5","11973.5","13256.5",
"전라북도","남자","85 - 89세","주민등록연앙인구[명]","명","","","","","","","","1948","2106","2283.5","2390.5","2531","2736.5","2919","3194","3579","3855.5","3991","4143.5","4463","4864.5","5348","5853","6264","6723.5","7364.5","8147","9128","10155",
"전라북도","남자","90 - 94세","주민등록연앙인구[명]","명","","","","","","","","435.5","461.5","488.5","540","590.5","628.5","682.5","742","772.5","821.5","913.5","1006.5","1147.5","1323.5","1451.5","1516.5","1584","1757","1955.5","2171.5","2408","2653.5",
"전라북도","남자","95 - 99세","주민등록연앙인구[명]","명","","","","","","","","67","71","73.5","79","83","87","93","104.5","126.5","136","141.5","150.5","152","167.5","190.5","211.5","246.5","305.5","352","373","392","402",
"전라북도","남자","100세 이상","주민등록연앙인구[명]","명","","","","","","","","15","16.5","17.5","15.5","11.5","10.5","11.5","12","12.5","13.5","16.5","15","16","20","21.5","22.5","27","32.5","37","43","45.5","46",
"전라북도","여자","계","주민등록연앙인구[명]","명","1018186.5","1011625","1008988.5","1008832.5","1007426.5","1008040.5","1009526.5","1007484.5","1008020.5","996435","983129","971093","952317","942252","936412.5","932956","930515","930324","932052.5","933520","933668.5","933823.5","933505.5","932013","928490.5","921711.5","912979","904896.5","897868.5",
"전라북도","여자","0 - 4세","주민등록연앙인구[명]","명","58643","60085","62266.5","64268.5","64870.5","64705.5","64183.5","63058","61859","58196","54468.5","51021","45716","41873.5","40214","39502","38631","38473.5","39017","39174","38756","38316","37592.5","36262","34204","31841","29422","26667.5","23899.5",
"전라북도","여자","5 - 9세","주민등록연앙인구[명]","명","67902","64062.5","61952.5","61243.5","61850","63141.5","64894.5","66675","68280.5","67449","66276.5","64562","61543.5","59424","56414","52934","49692","46289","43017","41511","40918.5","40190.5","40131","40629","40543","39761","38974","38052.5","36532.5",
"전라북도","여자","10 - 14세","주민등록연앙인구[명]","명","96788","92215.5","86240","80224","73942.5","68720.5","65588.5","63394","62627","62529","62998","63763.5","64098.5","64666","64351.5","63561.5","62251","60782","59131.5","56427.5","53262.5","50309","46850.5","43483","41907","41185","40249.5","40012.5","40412.5",
"전라북도","여자","15 - 19세","주민등록연앙인구[명]","명","112249.5","105571","101416","99102.5","96683","94087","90302","84721","79034","72472.5","66695","62911","59973","58839.5","59216.5","59905.5","60866","62250","63287.5","63216","62624","61623.5","60311","58693.5","56012","52759.5","49571.5","46057.5","42731",
"전라북도","여자","20 - 24세","주민등록연앙인구[명]","명","104137.5","103095","101508","97452","93936","90886.5","87180.5","84928.5","84313.5","82048","78740","74629.5","68928.5","63587","58963","55618","53683.5","52547","52463","53383.5","54268.5","55449","56904.5","57649.5","57376.5","56413","54500.5","52466","50565.5",
"전라북도","여자","25 - 29세","주민등록연앙인구[명]","명","72322","74391","75945","78183.5","79740.5","80430.5","81203.5","80099.5","77288.5","73794","69689","65395","62475.5","61473","60716","60130.5","58740","56126.5","53281.5","50152","47286.5","45470","44276","43828.5","44290.5","44645.5","44868","45175.5","45180",
"전라북도","여자","30 - 34세","주민등록연앙인구[명]","명","77023","75515.5","73206.5","71135.5","70182","71633.5","73965","75023.5","76543","76388.5","74961.5","73627.5","70773.5","67412.5","64642","61879","58991.5","58021.5","58279.5","58306.5","57894","56378","53649.5","50642.5","47251","44034.5","41742","40135.5","39488.5",
"전라북도","여자","35 - 39세","주민등록연앙인구[명]","명","66081.5","69006.5","72134.5","75724","77812.5","78161","77352.5","74983","72569.5","70678","71021","71960.5","71257","71676.5","72149","71565","71025","69921","67435.5","65148.5","62646.5","60018.5","59049","59071.5","58686","57839.5","55983","52975.5","49748",
"전라북도","여자","40 - 44세","주민등록연앙인구[명]","명","54969.5","55331","57123.5","59713.5","62413","65553.5","68945","72250","75887.5","77476.5","77139","75488.5","72127.5","69098","67573","68391","69969.5","70749","71897.5","72790.5","72526","72252","71195","68592.5","66160.5","63417.5","60327.5","58967.5","58786",
"전라북도","여자","45 - 49세","주민등록연앙인구[명]","명","49723","50713","53068","54798.5","54586","54126","54763","56810","59711.5","62112","64774","67676","70169","73148.5","75011","75133.5","73997","71656.5","69162","67992","69063.5","70840","71569.5","72601","73420.5","72909.5","72290.5","71067","68402",
"전라북도","여자","50 - 54세","주민등록연앙인구[명]","명","60418.5","57933.5","55300","53013.5","50110.5","48742.5","49986.5","52452","54299.5","53989.5","53323","53684.5","55305","57716.5","60197.5","63114.5","66333","69585.5","73066","75311.5","75721.5","74866.5","72676.5","70135","68776","69579","71055.5","71717.5","72753",
"전라북도","여자","55 - 59세","주민등록연앙인구[명]","명","55687.5","56196","55615.5","54984.5","57229","58539","56420.5","54028.5","51961.5","49126","47659","48646.5","50748","52284","52091.5","51642.5","52203","54325","57238","60134.5","63402","66944","70463.5","74054.5","76254","76529.5","75389","72914","70274.5",
"전라북도","여자","60 - 64세","주민등록연앙인구[명]","명","44729.5","46539.5","48923.5","51198","52484","53246","54017.5","53561","53070","55236","56308","54111","51664.5","49492","46784.5","45592.5","46911","49475","51432","51695.5","51604","52469","54798.5","57802.5","60790.5","63956.5","67215","70576.5","74135",
"전라북도","여자","65 - 69세","주민등록연앙인구[명]","명","33474.5","34926","37353","39442","40694","41852","43693.5","46053","48283","49531","50137.5","50747","50279","49812.5","52006","53276.5","51581.5","49796","48125.5","45951","45217","46790.5","49452.5","51351","51554.5","51427","52265.5","54573.5","57520.5",
"전라북도","여자","70 - 74세","주민등록연앙인구[명]","명","27222","28199.5","27933","28173","29036","29901.5","31261.5","33395.5","35380.5","36614","37679.5","39345.5","41471","43459","44842","45819.5","46778","46951.5","47149","49802.5","51456","50014.5","48345.5","46854.5","44873.5","44225","45750","48381","50307.5",
"전라북도","여자","75 - 79세","주민등록연앙인구[명]","명","17991.5","18471.5","19171","19677","20571.5","22326.5","23166.5","22897","23067.5","23825","24650","25901","27883.5","29712.5","30984.5","32338.5","34244.5","36593","38845.5","40569","41905","43227.5","43628","43868.5","46428.5","47990.5","46679","45202.5","43941.5",
"전라북도","여자","80세 이상","주민등록연앙인구[명]","명","18824","","","20499","21285.5","21987.5","22602.5","23155","23844.5","24970","26609.5","27623","27904","28577","30256.5","32552","34617.5","36782","39224.5","41954.5","45117","48665","52612.5","56494","59962.5","63198","66696.5","69954.5","73191",
"전라북도","여자","80 - 84세","주민등록연앙인구[명]","명","","11410.5","11633.5","12085.5","12509.5","12854.5","13222.5","13626","14012.5","14778.5","16100","16718","16538.5","16714.5","17562.5","18585","19879.5","21758","23578","25035.5","26516","28412.5","30673.5","32773","34362","35602","36827","37409.5","37936",
"전라북도","여자","85세 이상","주민등록연앙인구[명]","명","","7962.5","8198.5","8413.5","8776","9133","9380","9529","9832","10191.5","10509.5","10905","11365.5","11862.5","12694","13967","14738","15024","15646.5","16919","18601","20252.5","21939","23721","25600.5","27596","29869.5","32545","35255",
"전라북도","여자","85 - 89세","주민등록연앙인구[명]","명","","","","","","","","6549","6790.5","7042.5","7241","7538","7890","8191","8801","9845","10365","10368","10674","11474.5","12463","13659.5","15188","16676.5","17898","19045","20514.5","22312.5","23980.5",
"전라북도","여자","90 - 94세","주민등록연앙인구[명]","명","","","","","","","","2318","2360.5","2451","2557.5","2623","2699","2859.5","3010.5","3192.5","3426","3673.5","3917.5","4300.5","4905.5","5256.5","5303.5","5488","5970","6595.5","7314.5","8170.5","9088",
"전라북도","여자","95 - 99세","주민등록연앙인구[명]","명","","","","","","","","491","508","529.5","556.5","603","648.5","680","732","769","782","815.5","883.5","963.5","1038","1130.5","1237.5","1331.5","1492","1700.5","1766","1765.5","1864.5",
"전라북도","여자","100세 이상","주민등록연앙인구[명]","명","","","","","","","","171","173","168.5","154.5","141","128","132","150.5","160.5","165","167","171.5","180.5","194.5","206","210","225","240.5","255","274.5","296.5","322",
"전라남도","계","계","주민등록연앙인구[명]","명","2259227","2216368.5","2191477.5","2180385","2169279.5","2167188.5","2163058.5","2142853.5","2114961","2076756","2035967","2001961","1976698.5","1955065","1936380.5","1924418","1916002","1908345","1901926","1897994","1894700","1893159.5","1894202.5","1893147","1887213","1877082","1863279","1847811","1833020.5",
"전라남도","계","0 - 4세","주민등록연앙인구[명]","명","129352","130721.5","134735.5","139335","141143","141695","140861.5","137328.5","131439","122420.5","112998","104402","94991.5","86795.5","82873","81483","79965.5","79604","80359","80637.5","80083","79243.5","78459","76689","72744.5","67857.5","63395.5","58641","53289.5",
"전라남도","계","5 - 9세","주민등록연앙인구[명]","명","152374","140857","134379","132109.5","133558","137266","141407.5","144491","145062.5","142561","138804.5","134577.5","130209","124846.5","117246","109158.5","101391.5","92726.5","85182.5","81669.5","80174.5","78884","79199","80716","81193.5","80334.5","78895","77126.5","74628",
"전라남도","계","10 - 14세","주민등록연앙인구[명]","명","219535","206179","189688.5","174586","159224.5","146173.5","138115.5","132310.5","128548.5","127865.5","128474.5","129631","132019.5","133281.5","132167","130210","127491.5","124277.5","120063","113661.5","106433.5","99603","91974","85233.5","82275","81090.5","79637","79502","80631",
"전라남도","계","15 - 19세","주민등록연앙인구[명]","명","254174","237369","228210","221591.5","214782","208654.5","198367.5","183489.5","168576","152737","138384","128544.5","122416","119633","120250.5","122264.5","124561","127623.5","129486.5","129105.5","127865.5","125833.5","123197","119428","113254","106261","99546.5","91605","84444.5",
"전라남도","계","20 - 24세","주민등록연앙인구[명]","명","246341","236807","227490.5","215193","205100.5","196985.5","189393.5","184125.5","179972.5","174196.5","167736.5","158405","146710.5","135527","124200.5","114904.5","109671.5","106662","105720","107486","110136","113159.5","116651.5","118274.5","117571.5","116089.5","113129","108735","103290.5",
"전라남도","계","25 - 29세","주민등록연앙인구[명]","명","161831","162411","163898.5","167435.5","169568.5","170097","169162.5","163071.5","153233.5","143200.5","133545.5","126659.5","124605.5","123929","123082","122395","119351.5","113434","106898.5","99950.5","93469","89631","87851","87396.5","88585","90295","92027","93397","93381",
"전라남도","계","30 - 34세","주민등록연앙인구[명]","명","163599.5","159639","155093","152975","152881","155999.5","159511","159469.5","158145","155294.5","149858.5","144340","138743.5","131458.5","125272.5","120047.5","116127","115240.5","115351","115514","115467","112863.5","108084","102763.5","95982.5","88983.5","84125","81124.5","79697",
"전라남도","계","35 - 39세","주민등록연앙인구[명]","명","135402.5","142237","149590.5","157383.5","161685.5","163832.5","163633","159137.5","154438","151132.5","149581","149362","148728","148197.5","147470.5","145364","142562.5","138021.5","131370.5","125682","120506","116663.5","116432","117539.5","118152.5","117952.5","114470.5","108181.5","101498",
"전라남도","계","40 - 44세","주민등록연앙인구[명]","명","117702.5","115278.5","117272","121481","125667.5","133127","142214.5","149939","156327.5","158721.5","157867.5","155328","150827.5","146948.5","145246","145873","147258","147602","148032","148156","146365.5","143853","140118","134311","128988","123746.5","119332","117987.5","118112",
"전라남도","계","45 - 49세","주민등록연앙인구[명]","명","113142","114431","116619.5","118396.5","118094","115931","114872.5","117444.5","121254","124519.5","130073.5","137567.5","144899","151745.5","155443","156352.5","155368","151560","148123","147043","148033.5","149813","150764","151611","151915.5","149953.5","146835","142462","136037",
"전라남도","계","50 - 54세","주민등록연앙인구[명]","명","144880","136649","128292.5","120658","113026","110156","112465","115111","116768","116375.5","113754.5","112099.5","114530","118506.5","122299.5","128898.5","137390","145344.5","152898.5","157432","158902","158335.5","155106","152002.5","150884","152064.5","153659","154111","154894.5",
"전라남도","계","55 - 59세","주민등록연앙인구[명]","명","128465","131463","132807","134402.5","138213.5","137824.5","130793","123338","116138.5","108994","106137","108133","110919","112879.5","112811","110796.5","109926.5","112951","117625","122470.5","130086","139410.5","148179","156399","161369","162985.5","162164","158689","155893",
"전라남도","계","60 - 64세","주민등록연앙인구[명]","명","100673","103490.5","106343.5","110303","114665","119184.5","122803","124378","125848","129645.5","129350","122792.5","116096","109634","103298","101209","103803.5","106989","109356.5","110004","109016.5","109180","113026","118255.5","123534","131641.5","141315","150280","158945",
"전라남도","계","65 - 69세","주민등록연앙인구[명]","명","70693","73524","79190","83613.5","87121","90729","93742","96478.5","100155.5","104177","107965.5","111272","113297","115163.5","119212","119839.5","114742.5","109253.5","103932.5","99024","97821","100788","104536.5","107444.5","108631.5","107988","108313.5","112431.5","118072.5",
"전라남도","계","70 - 74세","주민등록연앙인구[명]","명","55233.5","58156.5","58924.5","59760.5","59994.5","60029.5","62884.5","68083.5","72125","75401.5","78513","81138.5","83903.5","87337.5","91195.5","95294","99145","101790","104418","109253.5","110687.5","106659.5","102236","97897.5","93927.5","93383.5","96383.5","100071.5","103131.5",
