"행정구역(시군구)별","연령별","항목","단위","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"부산광역시","20 - 24세","시도간전입[명]","명","13645","14094","15770","16582","16463","16470","16340","17932","19967","20458",
"부산광역시","20 - 24세","시도간전출[명]","명","14925","14923","16516","16887","17384","17304","16574","17268","18750","19566",
"부산광역시","25 - 29세","총전입[명]","명","48757","47258","47714","50023","48553","50571","49802","52961","61372","61396",
"부산광역시","25 - 29세","총전출[명]","명","56155","53297","53142","54594","53483","55379","56320","59376","66487","67076",
"부산광역시","25 - 29세","순이동[명]","명","-7398","-6039","-5428","-4571","-4930","-4808","-6518","-6415","-5115","-5680",
"부산광역시","25 - 29세","시도내이동-시군구내[명]","명","12229","11812","11616","12207","11798","12010","11776","12367","14692","13869",
"부산광역시","25 - 29세","시도내이동-시군구간 전입[명]","명","19889","19513","19225","20392","19863","20747","20842","22313","26857","27502",
"부산광역시","25 - 29세","시도내이동-시군구간 전출[명]","명","19889","19513","19225","20392","19863","20747","20842","22313","26857","27502",
"부산광역시","25 - 29세","시도간전입[명]","명","16639","15933","16873","17424","16892","17814","17184","18281","19823","20025",
"부산광역시","25 - 29세","시도간전출[명]","명","24037","21972","22301","21995","21822","22622","23702","24696","24938","25705",
"부산광역시","30 - 34세","총전입[명]","명","60053","64414","63426","61726","53532","49046","43540","43074","51794","49049",
"부산광역시","30 - 34세","총전출[명]","명","64406","68256","66039","64011","56201","52909","47694","46962","53535","50925",
"부산광역시","30 - 34세","순이동[명]","명","-4353","-3842","-2613","-2285","-2669","-3863","-4154","-3888","-1741","-1876",
"부산광역시","30 - 34세","시도내이동-시군구내[명]","명","16258","17614","16415","15969","13935","12587","11160","11016","13369","12317",
"부산광역시","30 - 34세","시도내이동-시군구간 전입[명]","명","27379","29829","28461","28494","24601","22816","20795","20633","25169","23891",
"부산광역시","30 - 34세","시도내이동-시군구간 전출[명]","명","27379","29829","28461","28494","24601","22816","20795","20633","25169","23891",
"부산광역시","30 - 34세","시도간전입[명]","명","16416","16971","18550","17263","14996","13643","11585","11425","13256","12841",
"부산광역시","30 - 34세","시도간전출[명]","명","20769","20813","21163","19548","17665","17506","15739","15313","14997","14717",
"부산광역시","35 - 39세","총전입[명]","명","42794","45654","45152","48111","44297","43847","41711","40380","47688","39388",
"부산광역시","35 - 39세","총전출[명]","명","43904","46360","45396","48608","45629","46653","44417","42744","48249","40173",
"부산광역시","35 - 39세","순이동[명]","명","-1110","-706","-244","-497","-1332","-2806","-2706","-2364","-561","-785",
"부산광역시","35 - 39세","시도내이동-시군구내[명]","명","13290","14076","13277","14393","13130","12876","12362","11840","14420","11422",
"부산광역시","35 - 39세","시도내이동-시군구간 전입[명]","명","18218","20260","19151","21210","19668","19275","19182","18505","22196","18240",
"부산광역시","35 - 39세","시도내이동-시군구간 전출[명]","명","18218","20260","19151","21210","19668","19275","19182","18505","22196","18240",
"부산광역시","35 - 39세","시도간전입[명]","명","11286","11318","12724","12508","11499","11696","10167","10035","11072","9726",
"부산광역시","35 - 39세","시도간전출[명]","명","12396","12024","12968","13005","12831","14502","12873","12399","11633","10511",
"부산광역시","40 - 44세","총전입[명]","명","39851","40903","40929","41720","35108","32449","29937","29135","36509","32551",
"부산광역시","40 - 44세","총전출[명]","명","40563","41136","40946","41809","35932","34027","31450","30501","37376","33403",
"부산광역시","40 - 44세","순이동[명]","명","-712","-233","-17","-89","-824","-1578","-1513","-1366","-867","-852",
"부산광역시","40 - 44세","시도내이동-시군구내[명]","명","13763","13915","13730","13904","11806","10619","9873","9324","12057","10691",
"부산광역시","40 - 44세","시도내이동-시군구간 전입[명]","명","16595","17305","16404","17589","14806","13597","13095","12797","16368","14147",
"부산광역시","40 - 44세","시도내이동-시군구간 전출[명]","명","16595","17305","16404","17589","14806","13597","13095","12797","16368","14147",
"부산광역시","40 - 44세","시도간전입[명]","명","9493","9683","10795","10227","8496","8233","6969","7014","8084","7713",
"부산광역시","40 - 44세","시도간전출[명]","명","10205","9916","10812","10316","9320","9811","8482","8380","8951","8565",
"부산광역시","45 - 49세","총전입[명]","명","33222","33016","35529","37700","34507","32766","30945","30021","34610","28788",
"부산광역시","45 - 49세","총전출[명]","명","34104","34009","36117","38094","35378","34358","32648","31474","35719","29952",
"부산광역시","45 - 49세","순이동[명]","명","-882","-993","-588","-394","-871","-1592","-1703","-1453","-1109","-1164",
"부산광역시","45 - 49세","시도내이동-시군구내[명]","명","12304","12144","12638","13772","12404","11619","10865","10139","12139","10148",
"부산광역시","45 - 49세","시도내이동-시군구간 전입[명]","명","13694","14132","14528","15526","14648","13639","13419","13309","15411","12271",
"부산광역시","45 - 49세","시도내이동-시군구간 전출[명]","명","13694","14132","14528","15526","14648","13639","13419","13309","15411","12271",
"부산광역시","45 - 49세","시도간전입[명]","명","7224","6740","8363","8402","7455","7508","6661","6573","7060","6369",
"부산광역시","45 - 49세","시도간전출[명]","명","8106","7733","8951","8796","8326","9100","8364","8026","8169","7533",
"부산광역시","50 - 54세","총전입[명]","명","33186","33524","34113","35217","29940","27866","26018","26335","32152","28895",
"부산광역시","50 - 54세","총전출[명]","명","34604","35082","35636","36668","31600","29826","27747","28030","33228","30360",
"부산광역시","50 - 54세","순이동[명]","명","-1418","-1558","-1523","-1451","-1660","-1960","-1729","-1695","-1076","-1465",
"부산광역시","50 - 54세","시도내이동-시군구내[명]","명","12175","12592","12325","13025","10986","10044","9311","9249","11697","10460",
"부산광역시","50 - 54세","시도내이동-시군구간 전입[명]","명","14345","14570","14485","15113","12968","11946","11493","11787","14211","12508",
"부산광역시","50 - 54세","시도내이동-시군구간 전출[명]","명","14345","14570","14485","15113","12968","11946","11493","11787","14211","12508",
"부산광역시","50 - 54세","시도간전입[명]","명","6666","6362","7303","7079","5986","5876","5214","5299","6244","5927",
"부산광역시","50 - 54세","시도간전출[명]","명","8084","7920","8826","8530","7646","7836","6943","6994","7320","7392",
"부산광역시","55 - 59세","총전입[명]","명","24752","25749","28722","31855","30079","28208","26658","24643","29164","25248",
"부산광역시","55 - 59세","총전출[명]","명","26169","27596","30645","34071","32570","30964","28950","26451","30699","27132",
"부산광역시","55 - 59세","순이동[명]","명","-1417","-1847","-1923","-2216","-2491","-2756","-2292","-1808","-1535","-1884",
"부산광역시","55 - 59세","시도내이동-시군구내[명]","명","8600","9324","10064","11672","10880","10375","9697","8835","10651","9205",
"부산광역시","55 - 59세","시도내이동-시군구간 전입[명]","명","10975","11494","12668","14196","13566","12078","11809","10849","13048","11059",
"부산광역시","55 - 59세","시도내이동-시군구간 전출[명]","명","10975","11494","12668","14196","13566","12078","11809","10849","13048","11059",
"부산광역시","55 - 59세","시도간전입[명]","명","5177","4931","5990","5987","5633","5755","5152","4959","5465","4984",
"부산광역시","55 - 59세","시도간전출[명]","명","6594","6778","7913","8203","8124","8511","7444","6767","7000","6868",
"부산광역시","60 - 64세","총전입[명]","명","16726","17785","19452","22211","22135","21958","21295","21543","27277","25093",
"부산광역시","60 - 64세","총전출[명]","명","17866","19176","20831","23831","24246","24257","23399","23416","28955","27550",
"부산광역시","60 - 64세","순이동[명]","명","-1140","-1391","-1379","-1620","-2111","-2299","-2104","-1873","-1678","-2457",
"부산광역시","60 - 64세","시도내이동-시군구내[명]","명","5793","6317","6829","7888","7967","7893","7654","7644","9739","8988",
"부산광역시","60 - 64세","시도내이동-시군구간 전입[명]","명","7230","7916","8553","9927","9863","9560","9612","9644","12139","11132",
"부산광역시","60 - 64세","시도내이동-시군구간 전출[명]","명","7230","7916","8553","9927","9863","9560","9612","9644","12139","11132",
"부산광역시","60 - 64세","시도간전입[명]","명","3703","3552","4070","4396","4305","4505","4029","4255","5399","4973",
"부산광역시","60 - 64세","시도간전출[명]","명","4843","4943","5449","6016","6416","6804","6133","6128","7077","7430",
"부산광역시","65 - 69세","총전입[명]","명","11260","12309","13395","14602","14474","14324","13881","13518","17604","16976",
"부산광역시","65 - 69세","총전출[명]","명","11870","12977","14224","15610","15799","15613","15145","14528","18673","18526",
"부산광역시","65 - 69세","순이동[명]","명","-610","-668","-829","-1008","-1325","-1289","-1264","-1010","-1069","-1550",
"부산광역시","65 - 69세","시도내이동-시군구내[명]","명","3774","4294","4717","5176","5413","5313","5095","4816","6514","6340",
"부산광역시","65 - 69세","시도내이동-시군구간 전입[명]","명","4980","5475","5796","6625","6441","6180","6229","6076","7868","7492",
"부산광역시","65 - 69세","시도내이동-시군구간 전출[명]","명","4980","5475","5796","6625","6441","6180","6229","6076","7868","7492",
"부산광역시","65 - 69세","시도간전입[명]","명","2506","2540","2882","2801","2620","2831","2557","2626","3222","3144",
"부산광역시","65 - 69세","시도간전출[명]","명","3116","3208","3711","3809","3945","4120","3821","3636","4291","4694",
"부산광역시","70 - 74세","총전입[명]","명","9322","10117","10635","10998","9980","9922","9472","9262","11490","10982",
"부산광역시","70 - 74세","총전출[명]","명","9651","10569","11083","11527","10743","10533","9951","9781","12268","11861",
"부산광역시","70 - 74세","순이동[명]","명","-329","-452","-448","-529","-763","-611","-479","-519","-778","-879",
"부산광역시","70 - 74세","시도내이동-시군구내[명]","명","3190","3358","3616","3960","3761","3744","3523","3450","4352","4216",
"부산광역시","70 - 74세","시도내이동-시군구간 전입[명]","명","3989","4573","4636","4861","4387","4235","4117","4113","5171","4803",
"부산광역시","70 - 74세","시도내이동-시군구간 전출[명]","명","3989","4573","4636","4861","4387","4235","4117","4113","5171","4803",
"부산광역시","70 - 74세","시도간전입[명]","명","2143","2186","2383","2177","1832","1943","1832","1699","1967","1963",
"부산광역시","70 - 74세","시도간전출[명]","명","2472","2638","2831","2706","2595","2554","2311","2218","2745","2842",
"부산광역시","75 - 79세","총전입[명]","명","6211","6667","7336","7858","7630","7913","7553","7135","8462","7336",
"부산광역시","75 - 79세","총전출[명]","명","6353","6884","7560","8035","8070","8300","8110","7484","8886","7894",
"부산광역시","75 - 79세","순이동[명]","명","-142","-217","-224","-177","-440","-387","-557","-349","-424","-558",
"부산광역시","75 - 79세","시도내이동-시군구내[명]","명","2005","2191","2420","2701","2775","2928","2697","2585","3329","2846",
"부산광역시","75 - 79세","시도내이동-시군구간 전입[명]","명","2622","2847","3037","3398","3355","3271","3402","3113","3616","3161",
"부산광역시","75 - 79세","시도내이동-시군구간 전출[명]","명","2622","2847","3037","3398","3355","3271","3402","3113","3616","3161",
"부산광역시","75 - 79세","시도간전입[명]","명","1584","1629","1879","1759","1500","1714","1454","1437","1517","1329",
"부산광역시","75 - 79세","시도간전출[명]","명","1726","1846","2103","1936","1940","2101","2011","1786","1941","1887",
"부산광역시","80세이상","총전입[명]","명","6598","7065","7598","8391","8642","8692","8793","9027","10616","10135",
"부산광역시","80세이상","총전출[명]","명","6379","6887","7568","8390","8703","8792","8951","9192","10952","10595",
"부산광역시","80세이상","순이동[명]","명","219","178","30","1","-61","-100","-158","-165","-336","-460",
"부산광역시","80세이상","시도내이동-시군구내[명]","명","1858","2034","2186","2562","2707","2702","2818","2882","3549","3427",
"부산광역시","80세이상","시도내이동-시군구간 전입[명]","명","2588","2834","3124","3481","3585","3574","3671","3856","4711","4208",
"부산광역시","80세이상","시도내이동-시군구간 전출[명]","명","2588","2834","3124","3481","3585","3574","3671","3856","4711","4208",
"부산광역시","80세이상","시도간전입[명]","명","2152","2197","2288","2348","2350","2416","2304","2289","2356","2500",
"부산광역시","80세이상","시도간전출[명]","명","1933","2019","2258","2347","2411","2516","2462","2454","2692","2960",
"대구광역시","계","총전입[명]","명","348642","351873","350213","351424","328228","321182","321158","312419","347248","304761",
"대구광역시","계","총전출[명]","명","359206","363224","365739","364364","337488","333118","335400","336092","364083","329080",
"대구광역시","계","순이동[명]","명","-10564","-11351","-15526","-12940","-9260","-11936","-14242","-23673","-16835","-24319",
"대구광역시","계","시도내이동-시군구내[명]","명","128630","132825","127462","130786","113566","110696","113477","112136","122954","105699",
"대구광역시","계","시도내이동-시군구간 전입[명]","명","126031","125282","125180","128399","127156","125447","122144","119033","133114","115986",
"대구광역시","계","시도내이동-시군구간 전출[명]","명","126031","125282","125180","128399","127156","125447","122144","119033","133114","115986",
"대구광역시","계","시도간전입[명]","명","93981","93766","97571","92239","87506","85039","85537","81250","91180","83076",
"대구광역시","계","시도간전출[명]","명","104545","105117","113097","105179","96766","96975","99779","104923","108015","107395",
"대구광역시","0 - 4세","총전입[명]","명","20543","21095","19889","19662","20262","18297","16353","14192","14809","11760",
"대구광역시","0 - 4세","총전출[명]","명","19845","20499","19539","19191","19420","17701","15816","13977","14641","11528",
"대구광역시","0 - 4세","순이동[명]","명","698","596","350","471","842","596","537","215","168","232",
"대구광역시","0 - 4세","시도내이동-시군구내[명]","명","7714","7919","7310","7528","6937","6236","5784","5225","5497","4373",
"대구광역시","0 - 4세","시도내이동-시군구간 전입[명]","명","7414","7616","7376","7250","8440","7585","6440","5343","6002","4598",
"대구광역시","0 - 4세","시도내이동-시군구간 전출[명]","명","7414","7616","7376","7250","8440","7585","6440","5343","6002","4598",
"대구광역시","0 - 4세","시도간전입[명]","명","5415","5560","5203","4884","4885","4476","4129","3624","3310","2789",
"대구광역시","0 - 4세","시도간전출[명]","명","4717","4964","4853","4413","4043","3880","3592","3409","3142","2557",
"대구광역시","5 - 9세","총전입[명]","명","16684","16780","15747","15002","14881","13996","13259","12406","14160","12217",
"대구광역시","5 - 9세","총전출[명]","명","16176","16239","15520","14646","14445","13683","13226","12553","14342","12167",
"대구광역시","5 - 9세","순이동[명]","명","508","541","227","356","436","313","33","-147","-182","50",
"대구광역시","5 - 9세","시도내이동-시군구내[명]","명","7469","7691","7067","6800","6390","5936","5667","5444","6311","5353",
"대구광역시","5 - 9세","시도내이동-시군구간 전입[명]","명","5327","5313","5082","4911","5321","5014","4747","4389","5146","4341",
"대구광역시","5 - 9세","시도내이동-시군구간 전출[명]","명","5327","5313","5082","4911","5321","5014","4747","4389","5146","4341",
"대구광역시","5 - 9세","시도간전입[명]","명","3888","3776","3598","3291","3170","3046","2845","2573","2703","2523",
"대구광역시","5 - 9세","시도간전출[명]","명","3380","3235","3371","2935","2734","2733","2812","2720","2885","2473",
"대구광역시","10 - 14세","총전입[명]","명","19700","17954","16527","14475","12430","11204","10876","10453","11064","9877",
"대구광역시","10 - 14세","총전출[명]","명","19388","17786","16281","14393","12171","11039","11086","10737","11422","10130",
"대구광역시","10 - 14세","순이동[명]","명","312","168","246","82","259","165","-210","-284","-358","-253",
"대구광역시","10 - 14세","시도내이동-시군구내[명]","명","9753","9116","8305","7462","6117","5513","5455","5169","5622","4945",
"대구광역시","10 - 14세","시도내이동-시군구간 전입[명]","명","6288","5543","5075","4471","4109","3680","3614","3490","3732","3237",
"대구광역시","10 - 14세","시도내이동-시군구간 전출[명]","명","6288","5543","5075","4471","4109","3680","3614","3490","3732","3237",
"대구광역시","10 - 14세","시도간전입[명]","명","3659","3295","3147","2542","2204","2011","1807","1794","1710","1695",
"대구광역시","10 - 14세","시도간전출[명]","명","3347","3127","2901","2460","1945","1846","2017","2078","2068","1948",
"대구광역시","15 - 19세","총전입[명]","명","21797","21345","20082","19744","16718","15922","14830","14140","14372","11843",
"대구광역시","15 - 19세","총전출[명]","명","22792","22508","21267","20913","17732","16983","16144","15727","15368","13151",
"대구광역시","15 - 19세","순이동[명]","명","-995","-1163","-1185","-1169","-1014","-1061","-1314","-1587","-996","-1308",
"대구광역시","15 - 19세","시도내이동-시군구내[명]","명","10009","10288","9235","9240","7394","6926","6341","5997","6144","4713",
"대구광역시","15 - 19세","시도내이동-시군구간 전입[명]","명","7015","6625","6391","6345","5516","5285","4913","4547","4557","3746",
"대구광역시","15 - 19세","시도내이동-시군구간 전출[명]","명","7015","6625","6391","6345","5516","5285","4913","4547","4557","3746",
"대구광역시","15 - 19세","시도간전입[명]","명","4773","4432","4456","4159","3808","3711","3576","3596","3671","3384",
"대구광역시","15 - 19세","시도간전출[명]","명","5768","5595","5641","5328","4822","4772","4890","5183","4667","4692",
"대구광역시","20 - 24세","총전입[명]","명","24560","24492","26303","28341","26878","27402","27696","27897","33122","29199",
"대구광역시","20 - 24세","총전출[명]","명","27046","27614","29398","31177","29055","29795","30337","31646","34347","33015",
"대구광역시","20 - 24세","순이동[명]","명","-2486","-3122","-3095","-2836","-2177","-2393","-2641","-3749","-1225","-3816",
"대구광역시","20 - 24세","시도내이동-시군구내[명]","명","7923","8401","8437","9232","7853","8027","8180","8066","8690","7421",
"대구광역시","20 - 24세","시도내이동-시군구간 전입[명]","명","7811","7554","8324","8915","8570","8829","8763","8764","10234","8955",
"대구광역시","20 - 24세","시도내이동-시군구간 전출[명]","명","7811","7554","8324","8915","8570","8829","8763","8764","10234","8955",
"대구광역시","20 - 24세","시도간전입[명]","명","8826","8537","9542","10194","10455","10546","10753","11067","14198","12823",
"대구광역시","20 - 24세","시도간전출[명]","명","11312","11659","12637","13030","12632","12939","13394","14816","15423","16639",
"대구광역시","25 - 29세","총전입[명]","명","34496","32807","32556","34217","32964","34817","37199","37982","43453","41207",
"대구광역시","25 - 29세","총전출[명]","명","38997","36699","36612","37432","35600","37411","40598","43485","47438","46415",
"대구광역시","25 - 29세","순이동[명]","명","-4501","-3892","-4056","-3215","-2636","-2594","-3399","-5503","-3985","-5208",
"대구광역시","25 - 29세","시도내이동-시군구내[명]","명","9489","9157","8698","9348","8451","8897","9848","10259","11521","10593",
"대구광역시","25 - 29세","시도내이동-시군구간 전입[명]","명","12325","11411","11059","11737","11576","12497","13252","13948","16073","15456",
"대구광역시","25 - 29세","시도내이동-시군구간 전출[명]","명","12325","11411","11059","11737","11576","12497","13252","13948","16073","15456",
"대구광역시","25 - 29세","시도간전입[명]","명","12682","12239","12799","13132","12937","13423","14099","13775","15859","15158",
"대구광역시","25 - 29세","시도간전출[명]","명","17183","16131","16855","16347","15573","16017","17498","19278","19844","20366",
"대구광역시","30 - 34세","총전입[명]","명","43460","45359","43460","41507","39254","35567","33241","30911","35231","32837",
"대구광역시","30 - 34세","총전출[명]","명","44641","46378","45080","42413","39702","36251","33655","32818","36907","34630",
"대구광역시","30 - 34세","순이동[명]","명","-1181","-1019","-1620","-906","-448","-684","-414","-1907","-1676","-1793",
"대구광역시","30 - 34세","시도내이동-시군구내[명]","명","13185","14108","12841","12701","11119","10045","9590","9109","10638","9609",
"대구광역시","30 - 34세","시도내이동-시군구간 전입[명]","명","17171","17773","16988","16453","16900","15288","13649","12637","14776","13708",
"대구광역시","30 - 34세","시도내이동-시군구간 전출[명]","명","17171","17773","16988","16453","16900","15288","13649","12637","14776","13708",
"대구광역시","30 - 34세","시도간전입[명]","명","13104","13478","13631","12353","11235","10234","10002","9165","9817","9520",
"대구광역시","30 - 34세","시도간전출[명]","명","14285","14497","15251","13259","11683","10918","10416","11072","11493","11313",
"대구광역시","35 - 39세","총전입[명]","명","34272","34432","33350","33228","33471","33035","32145","29709","31931","26920",
"대구광역시","35 - 39세","총전출[명]","명","34014","34212","33643","33183","33501","33080","32338","30843","32891","27813",
"대구광역시","35 - 39세","순이동[명]","명","258","220","-293","45","-30","-45","-193","-1134","-960","-893",
"대구광역시","35 - 39세","시도내이동-시군구내[명]","명","12344","12315","11427","11616","11011","10716","10673","9928","10829","9077",
"대구광역시","35 - 39세","시도내이동-시군구간 전입[명]","명","12571","12855","12510","12833","14028","13919","13183","12092","13299","10930",
"대구광역시","35 - 39세","시도내이동-시군구간 전출[명]","명","12571","12855","12510","12833","14028","13919","13183","12092","13299","10930",
"대구광역시","35 - 39세","시도간전입[명]","명","9357","9262","9413","8779","8432","8400","8289","7689","7803","6913",
"대구광역시","35 - 39세","시도간전출[명]","명","9099","9042","9706","8734","8462","8445","8482","8823","8763","7806",
"대구광역시","40 - 44세","총전입[명]","명","32701","33236","32387","31067","27924","26108","24701","23431","26398","23186",
"대구광역시","40 - 44세","총전출[명]","명","32892","33264","32778","31331","28000","26410","25323","24388","27286","24192",
"대구광역시","40 - 44세","순이동[명]","명","-191","-28","-391","-264","-76","-302","-622","-957","-888","-1006",
"대구광역시","40 - 44세","시도내이동-시군구내[명]","명","13328","13663","12861","12589","10559","9781","9333","9190","10164","8793",
"대구광역시","40 - 44세","시도내이동-시군구간 전입[명]","명","11558","11508","11194","11125","10837","10302","9666","8893","10276","8947",
"대구광역시","40 - 44세","시도내이동-시군구간 전출[명]","명","11558","11508","11194","11125","10837","10302","9666","8893","10276","8947",
"대구광역시","40 - 44세","시도간전입[명]","명","7815","8065","8332","7353","6528","6025","5702","5348","5958","5446",
"대구광역시","40 - 44세","시도간전출[명]","명","8006","8093","8723","7617","6604","6327","6324","6305","6846","6452",
"대구광역시","45 - 49세","총전입[명]","명","25970","26657","27755","28088","25635","25389","25248","24183","26136","21825",
"대구광역시","45 - 49세","총전출[명]","명","26724","27167","29036","29095","26391","26382","26440","25819","27241","23290",
"대구광역시","45 - 49세","순이동[명]","명","-754","-510","-1281","-1007","-756","-993","-1192","-1636","-1105","-1465",
"대구광역시","45 - 49세","시도내이동-시군구내[명]","명","10686","11299","11364","11749","10164","10102","10208","9877","10638","8801",
"대구광역시","45 - 49세","시도내이동-시군구간 전입[명]","명","9394","9237","9749","10292","9826","9763","9611","9319","9991","8250",
"대구광역시","45 - 49세","시도내이동-시군구간 전출[명]","명","9394","9237","9749","10292","9826","9763","9611","9319","9991","8250",
"대구광역시","45 - 49세","시도간전입[명]","명","5890","6121","6642","6047","5645","5524","5429","4987","5507","4774",
"대구광역시","45 - 49세","시도간전출[명]","명","6644","6631","7923","7054","6401","6517","6621","6623","6612","6239",
"대구광역시","50 - 54세","총전입[명]","명","23177","23693","24639","24861","21266","20997","21555","21558","24483","21003",
"대구광역시","50 - 54세","총전출[명]","명","24051","25103","26218","26312","22385","22383","23025","23535","25786","23075",
"대구광역시","50 - 54세","순이동[명]","명","-874","-1410","-1579","-1451","-1119","-1386","-1470","-1977","-1303","-2072",
"대구광역시","50 - 54세","시도내이동-시군구내[명]","명","9025","9479","9544","9973","8084","8021","8505","8973","9788","8367",
"대구광역시","50 - 54세","시도내이동-시군구간 전입[명]","명","8889","8856","9086","9518","8457","8542","8423","8327","9605","8228",
"대구광역시","50 - 54세","시도내이동-시군구간 전출[명]","명","8889","8856","9086","9518","8457","8542","8423","8327","9605","8228",
"대구광역시","50 - 54세","시도간전입[명]","명","5263","5358","6009","5370","4725","4434","4627","4258","5090","4408",
"대구광역시","50 - 54세","시도간전출[명]","명","6137","6768","7588","6821","5844","5820","6097","6235","6393","6480",
"대구광역시","55 - 59세","총전입[명]","명","16312","17104","18377","20240","18599","19246","20248","19706","21308","17704",
"대구광역시","55 - 59세","총전출[명]","명","17171","17966","19700","21419","19899","20863","21701","21670","22739","19971",
"대구광역시","55 - 59세","순이동[명]","명","-859","-862","-1323","-1179","-1300","-1617","-1453","-1964","-1431","-2267",
"대구광역시","55 - 59세","시도내이동-시군구내[명]","명","5926","6354","6672","7725","6732","6986","7874","7788","8260","6994",
"대구광역시","55 - 59세","시도내이동-시군구간 전입[명]","명","6486","6684","7086","7920","7646","8153","7987","7991","8500","6979",
"대구광역시","55 - 59세","시도내이동-시군구간 전출[명]","명","6486","6684","7086","7920","7646","8153","7987","7991","8500","6979",
"대구광역시","55 - 59세","시도간전입[명]","명","3900","4066","4619","4595","4221","4107","4387","3927","4548","3731",
"대구광역시","55 - 59세","시도간전출[명]","명","4759","4928","5942","5774","5521","5724","5840","5891","5979","5998",
"대구광역시","60 - 64세","총전입[명]","명","11348","11842","12642","13860","13631","13901","14986","15832","18020","15903",
"대구광역시","60 - 64세","총전출[명]","명","11790","12500","13369","14885","14392","15001","16041","17350","19433","18162",
"대구광역시","60 - 64세","순이동[명]","명","-442","-658","-727","-1025","-761","-1100","-1055","-1518","-1413","-2259",
"대구광역시","60 - 64세","시도내이동-시군구내[명]","명","3849","4242","4399","4939","4541","4798","5556","5887","6650","5985",
"대구광역시","60 - 64세","시도내이동-시군구간 전입[명]","명","4655","4741","4993","5839","5966","6015","6044","6613","7291","6390",
"대구광역시","60 - 64세","시도내이동-시군구간 전출[명]","명","4655","4741","4993","5839","5966","6015","6044","6613","7291","6390",
"대구광역시","60 - 64세","시도간전입[명]","명","2844","2859","3250","3082","3124","3088","3386","3332","4079","3528",
"대구광역시","60 - 64세","시도간전출[명]","명","3286","3517","3977","4107","3885","4188","4441","4850","5492","5787",
"대구광역시","65 - 69세","총전입[명]","명","7502","7983","8541","8985","8439","8792","9860","10156","11703","10667",
"대구광역시","65 - 69세","총전출[명]","명","7692","8240","8918","9500","8816","9452","10405","10986","12477","11754",
"대구광역시","65 - 69세","순이동[명]","명","-190","-257","-377","-515","-377","-660","-545","-830","-774","-1087",
"대구광역시","65 - 69세","시도내이동-시군구내[명]","명","2628","2871","3040","3291","2835","3054","3647","3835","4404","3912",
"대구광역시","65 - 69세","시도내이동-시군구간 전입[명]","명","3005","3161","3474","3701","3691","3858","4095","4369","4924","4495",
"대구광역시","65 - 69세","시도내이동-시군구간 전출[명]","명","3005","3161","3474","3701","3691","3858","4095","4369","4924","4495",
"대구광역시","65 - 69세","시도간전입[명]","명","1869","1951","2027","1993","1913","1880","2118","1952","2375","2260",
"대구광역시","65 - 69세","시도간전출[명]","명","2059","2208","2404","2508","2290","2540","2663","2782","3149","3347",
"대구광역시","70 - 74세","총전입[명]","명","6566","6917","7150","6939","5653","5850","6389","6802","7555","6705",
"대구광역시","70 - 74세","총전출[명]","명","6591","6993","7379","7147","5845","5988","6649","7145","7883","7352",
"대구광역시","70 - 74세","순이동[명]","명","-25","-76","-229","-208","-192","-138","-260","-343","-328","-647",
"대구광역시","70 - 74세","시도내이동-시군구내[명]","명","2250","2490","2595","2645","1996","2071","2423","2615","2852","2520",
"대구광역시","70 - 74세","시도내이동-시군구간 전입[명]","명","2579","2657","2761","2744","2374","2498","2716","2903","3180","2798",
"대구광역시","70 - 74세","시도내이동-시군구간 전출[명]","명","2579","2657","2761","2744","2374","2498","2716","2903","3180","2798",
"대구광역시","70 - 74세","시도간전입[명]","명","1737","1770","1794","1550","1283","1281","1250","1284","1523","1387",
"대구광역시","70 - 74세","시도간전출[명]","명","1762","1846","2023","1758","1475","1419","1510","1627","1851","2034",
"대구광역시","75 - 79세","총전입[명]","명","4709","4954","5232","5337","4550","4832","5688","5804","5885","4721",
"대구광역시","75 - 79세","총전출[명]","명","4686","4906","5354","5470","4620","4918","5784","6022","6060","4994",
"대구광역시","75 - 79세","순이동[명]","명","23","48","-122","-133","-70","-86","-96","-218","-175","-273",
"대구광역시","75 - 79세","시도내이동-시군구내[명]","명","1611","1801","1945","1988","1581","1734","2121","2288","2263","1712",
"대구광역시","75 - 79세","시도내이동-시군구간 전입[명]","명","1756","1794","1949","2131","1815","1964","2368","2434","2435","2046",
"대구광역시","75 - 79세","시도내이동-시군구간 전출[명]","명","1756","1794","1949","2131","1815","1964","2368","2434","2435","2046",
"대구광역시","75 - 79세","시도간전입[명]","명","1342","1359","1338","1218","1154","1134","1199","1082","1187","963",
"대구광역시","75 - 79세","시도간전출[명]","명","1319","1311","1460","1351","1224","1220","1295","1300","1362","1236",
"대구광역시","80세이상","총전입[명]","명","4845","5223","5576","5871","5673","5827","6884","7257","7618","7187",
"대구광역시","80세이상","총전출[명]","명","4710","5150","5647","5857","5514","5778","6832","7391","7822","7441",
"대구광역시","80세이상","순이동[명]","명","135","73","-71","14","159","49","52","-134","-204","-254",
"대구광역시","80세이상","시도내이동-시군구내[명]","명","1441","1631","1722","1960","1802","1853","2272","2486","2683","2531",
"대구광역시","80세이상","시도내이동-시군구간 전입[명]","명","1787","1954","2083","2214","2084","2255","2673","2974","3093","2882",
